student_id,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Total_Family_Education,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,support_sch_or_fam,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,Total_alc,health,absences,G1,G2,G3,Subject,Concat,Count,Average_Grade
646,MS,F,18,U,LE3,T,3,1,4,teacher,services,course,mother,1,2,0,no,yes,1,no,no,yes,yes,yes,no,4,3,4,1,1,2,1,4,15,15,16,por,noyesUyesno4yes120no18LE3T3teacherservicescourse3noFyesMS1mother41114,1,15.33333333
647,MS,F,18,U,GT3,T,1,1,2,other,other,course,mother,2,2,0,no,no,0,no,yes,yes,yes,no,no,1,1,1,1,1,2,5,6,11,12,9,por,nonoUnoyes1yes120no18GT3T1otherothercourse1noFyesMS2mother11156,1,10.66666667
648,MS,M,17,U,LE3,T,3,1,4,services,services,course,mother,2,1,0,no,no,0,no,no,no,yes,yes,no,2,4,5,3,4,7,2,6,10,10,10,por,noyesUnono2no110no17LE3T3servicesservicescourse4noMyesMS2mother53426,1,10
649,MS,M,18,R,LE3,T,3,2,5,services,other,course,mother,3,1,0,no,no,0,no,no,no,yes,yes,no,4,4,1,3,4,7,5,4,10,11,11,por,noyesRnono4no210no18LE3T3servicesothercourse4noMyesMS3mother13454,1,10.66666667
650,GP,F,18,U,GT3,A,4,4,8,at_home,teacher,course,mother,2,2,0,yes,no,1,no,no,yes,yes,no,no,4,3,4,1,1,2,3,6,5,6,6,mat,yesnoUnono4yes420no18GT3A4at_hometeachercourse3noFyesGP2mother41136,1,5.666666667
651,GP,F,17,U,GT3,T,1,1,2,at_home,other,course,father,1,2,0,no,yes,1,no,no,no,yes,yes,no,5,3,3,1,1,2,3,4,5,5,6,mat,noyesUyesno5no120no17GT3T1at_homeothercourse3noFyesGP1father31134,1,5.333333333
652,GP,F,15,U,LE3,T,1,1,2,at_home,other,other,mother,1,2,3,yes,no,1,yes,no,yes,yes,yes,no,4,3,2,2,3,5,3,10,7,8,10,mat,yesyesUnono4yes123yes15LE3T1at_homeotherother3noFyesGP1mother223310,1,8.333333333
653,GP,F,15,U,GT3,T,4,2,6,health,services,home,mother,1,3,0,no,yes,1,yes,yes,yes,yes,yes,yes,3,2,2,1,1,2,5,2,15,14,15,mat,noyesUyesyes3yes230yes15GT3T4healthserviceshome2yesFyesGP1mother21152,1,14.66666667
654,GP,F,16,U,GT3,T,3,3,6,other,other,home,father,1,2,0,no,yes,1,yes,no,yes,yes,no,no,4,3,2,1,2,3,5,4,6,10,10,mat,nonoUyesno4yes320yes16GT3T3otherotherhome3noFyesGP1father21254,1,8.666666667
655,GP,M,16,U,LE3,T,4,3,7,services,other,reputation,mother,1,2,0,no,yes,1,yes,yes,yes,yes,yes,no,5,4,2,1,2,3,5,10,15,15,15,mat,noyesUyesyes5yes320yes16LE3T4servicesotherreputation4noMyesGP1mother212510,1,15
656,GP,M,16,U,LE3,T,2,2,4,other,other,home,mother,1,2,0,no,no,0,no,no,yes,yes,yes,no,4,4,4,1,1,2,3,0,13,12,13,por,noyesUnono4yes220no16LE3T2otherotherhome4noMyesGP1mother41130,2,12.66666667
656,GP,M,16,U,LE3,T,2,2,4,other,other,home,mother,1,2,0,no,no,0,no,no,yes,yes,yes,no,4,4,4,1,1,2,3,0,12,12,11,mat,noyesUnono4yes220no16LE3T2otherotherhome4noMyesGP1mother41130,2,11.66666667
657,GP,F,17,U,GT3,A,4,4,8,other,teacher,home,mother,2,2,0,yes,yes,2,no,no,yes,yes,no,no,4,1,4,1,1,2,1,6,6,5,6,mat,yesnoUyesno4yes420no17GT3A4otherteacherhome1noFyesGP2mother41116,1,5.666666667
658,GP,M,15,U,LE3,A,3,2,5,services,other,home,mother,1,2,0,no,yes,1,yes,no,yes,yes,yes,no,4,2,2,1,1,2,1,0,16,18,19,mat,noyesUyesno4yes220yes15LE3A3servicesotherhome2noMyesGP1mother21110,1,17.66666667
659,GP,M,15,U,GT3,T,3,4,7,other,other,home,mother,1,2,0,no,yes,1,yes,yes,yes,yes,yes,no,5,5,1,1,1,2,5,0,14,15,15,mat,noyesUyesyes5yes420yes15GT3T3otherotherhome5noMyesGP1mother11150,1,14.66666667
660,GP,F,15,U,GT3,T,4,4,8,teacher,health,reputation,mother,1,2,0,no,yes,1,yes,no,yes,yes,yes,no,3,3,3,1,2,3,2,0,10,8,9,mat,noyesUyesno3yes420yes15GT3T4teacherhealthreputation3noFyesGP1mother31220,1,9
661,GP,F,15,U,GT3,T,2,1,3,services,other,reputation,father,3,3,0,no,yes,1,no,yes,yes,yes,yes,no,5,2,2,1,1,2,4,4,10,12,12,mat,noyesUyesyes5yes130no15GT3T2servicesotherreputation2noFyesGP3father21144,1,11.33333333
662,GP,M,15,U,LE3,T,4,4,8,health,services,course,father,1,1,0,no,yes,1,yes,yes,yes,yes,yes,no,4,3,3,1,3,4,5,2,14,14,14,mat,noyesUyesyes4yes410yes15LE3T4healthservicescourse3noMyesGP1father31352,1,14
663,GP,M,15,U,GT3,T,4,3,7,teacher,other,course,mother,2,2,0,no,yes,1,yes,no,yes,yes,yes,no,5,4,3,1,2,3,3,2,10,10,11,mat,noyesUyesno5yes320yes15GT3T4teacherothercourse4noMyesGP2mother31232,1,10.33333333
664,GP,M,15,U,GT3,A,2,2,4,other,other,home,other,1,3,0,no,yes,1,no,no,yes,yes,yes,yes,4,5,2,1,1,2,3,0,14,14,15,por,noyesUyesno4yes230no15GT3A2otherotherhome5yesMyesGP1other21130,2,14.33333333
664,GP,M,15,U,GT3,A,2,2,4,other,other,home,other,1,3,0,no,yes,1,no,no,yes,yes,yes,yes,4,5,2,1,1,2,3,0,14,16,16,mat,noyesUyesno4yes230no15GT3A2otherotherhome5yesMyesGP1other21130,2,15.33333333
665,GP,F,16,U,GT3,T,4,4,8,health,other,home,mother,1,1,0,no,yes,1,no,no,yes,yes,yes,no,4,4,4,1,2,3,2,4,14,14,14,mat,noyesUyesno4yes410no16GT3T4healthotherhome4noFyesGP1mother41224,1,14
666,GP,F,16,U,GT3,T,4,4,8,services,services,reputation,mother,1,3,0,no,yes,1,yes,yes,yes,yes,yes,no,3,2,3,1,2,3,2,6,13,14,14,mat,noyesUyesyes3yes430yes16GT3T4servicesservicesreputation2noFyesGP1mother31226,1,13.66666667
667,GP,F,16,U,GT3,T,3,3,6,other,other,reputation,mother,3,2,0,yes,yes,2,no,yes,yes,yes,no,no,5,3,2,1,1,2,4,4,8,10,10,mat,yesnoUyesyes5yes320no16GT3T3otherotherreputation3noFyesGP3mother21144,1,9.333333333
668,GP,M,17,U,GT3,T,3,2,5,services,services,course,mother,1,1,3,no,yes,1,no,yes,yes,yes,yes,no,5,5,5,2,4,6,5,16,6,5,5,mat,noyesUyesyes5yes213no17GT3T3servicesservicescourse5noMyesGP1mother524516,1,5.333333333
669,GP,M,16,U,LE3,T,4,3,7,health,other,home,father,1,1,0,no,no,0,yes,yes,yes,yes,yes,no,3,1,3,1,3,4,5,4,8,10,10,mat,noyesUnoyes3yes310yes16LE3T4healthotherhome1noMyesGP1father31354,1,9.333333333
670,GP,M,15,U,GT3,T,4,3,7,teacher,other,reputation,mother,1,2,0,no,no,0,no,no,yes,yes,yes,no,4,4,1,1,1,2,1,0,12,13,14,por,noyesUnono4yes320no15GT3T4teacherotherreputation4noMyesGP1mother11110,2,13
670,GP,M,15,U,GT3,T,4,3,7,teacher,other,reputation,mother,1,2,0,no,no,0,no,no,yes,yes,yes,no,4,4,1,1,1,2,1,0,13,14,15,mat,noyesUnono4yes320no15GT3T4teacherotherreputation4noMyesGP1mother11110,2,14
671,GP,M,15,U,GT3,T,4,4,8,health,health,other,father,1,1,0,no,yes,1,yes,no,yes,yes,yes,no,5,4,2,1,1,2,5,0,11,12,12,por,noyesUyesno5yes410yes15GT3T4healthhealthother4noMyesGP1father21150,2,11.66666667
671,GP,M,15,U,GT3,T,4,4,8,health,health,other,father,1,1,0,no,yes,1,yes,no,yes,yes,yes,no,5,4,2,1,1,2,5,0,12,15,15,mat,noyesUyesno5yes410yes15GT3T4healthhealthother4noMyesGP1father21150,2,14
672,GP,M,16,U,LE3,T,4,2,6,teacher,other,course,mother,1,2,0,no,no,0,no,yes,yes,yes,yes,no,4,5,1,1,3,4,5,2,15,15,16,mat,noyesUnoyes4yes220no16LE3T4teacherothercourse5noMyesGP1mother11352,1,15.33333333
673,GP,M,16,U,LE3,T,2,2,4,other,other,reputation,mother,2,2,0,no,yes,1,no,yes,yes,yes,yes,no,5,4,4,2,4,6,5,0,13,13,12,mat,noyesUyesyes5yes220no16LE3T2otherotherreputation4noMyesGP2mother42450,1,12.66666667
674,GP,F,15,R,GT3,T,2,4,6,services,health,course,mother,1,3,0,yes,yes,2,yes,yes,yes,yes,yes,no,4,3,2,1,1,2,5,2,10,9,8,mat,yesyesRyesyes4yes430yes15GT3T2serviceshealthcourse3noFyesGP1mother21152,1,9
675,GP,F,16,U,GT3,T,2,2,4,services,services,home,mother,1,1,2,no,yes,1,yes,no,no,yes,yes,no,1,2,2,1,3,4,5,14,6,9,8,mat,noyesUyesno1no212yes16GT3T2servicesserviceshome2noFyesGP1mother213514,1,7.666666667
676,GP,M,15,U,GT3,T,2,2,4,other,other,home,mother,1,1,0,no,yes,1,yes,no,yes,yes,yes,no,4,2,2,1,2,3,5,2,12,12,11,mat,noyesUyesno4yes210yes15GT3T2otherotherhome2noMyesGP1mother21252,1,11.66666667
677,GP,M,15,U,GT3,T,4,2,6,health,services,other,mother,1,1,0,no,no,0,yes,no,yes,yes,yes,no,2,2,4,2,4,6,1,4,15,16,15,mat,noyesUnono2yes210yes15GT3T4healthservicesother2noMyesGP1mother42414,1,15.33333333
678,GP,M,16,U,LE3,A,3,4,7,services,other,home,mother,1,2,0,yes,yes,2,no,yes,yes,yes,yes,no,5,3,3,1,1,2,5,4,11,11,11,mat,yesyesUyesyes5yes420no16LE3A3servicesotherhome3noMyesGP1mother31154,1,11
679,GP,M,16,U,GT3,T,4,4,8,teacher,teacher,home,mother,1,2,0,no,yes,1,yes,yes,yes,yes,yes,yes,4,4,5,5,5,10,5,16,10,12,11,mat,noyesUyesyes4yes420yes16GT3T4teacherteacherhome4yesMyesGP1mother555516,1,11
680,GP,M,15,U,GT3,T,4,4,8,health,services,home,mother,1,2,0,no,yes,1,yes,no,no,yes,yes,no,5,4,2,3,4,7,5,0,10,11,11,por,noyesUyesno5no420yes15GT3T4healthserviceshome4noMyesGP1mother23450,2,10.66666667
680,GP,M,15,U,GT3,T,4,4,8,health,services,home,mother,1,2,0,no,yes,1,yes,no,no,yes,yes,no,5,4,2,3,4,7,5,0,9,11,12,mat,noyesUyesno5no420yes15GT3T4healthserviceshome4noMyesGP1mother23450,2,10.66666667
681,GP,M,15,U,GT3,T,4,4,8,services,services,reputation,mother,2,2,0,no,yes,1,no,yes,yes,yes,yes,no,4,3,1,1,1,2,5,0,17,16,17,mat,noyesUyesyes4yes420no15GT3T4servicesservicesreputation3noMyesGP2mother11150,1,16.66666667
682,GP,M,15,R,GT3,T,4,3,7,teacher,at_home,course,mother,1,2,0,no,yes,1,no,yes,yes,yes,yes,yes,4,5,2,1,1,2,5,0,13,14,15,por,noyesRyesyes4yes320no15GT3T4teacherat_homecourse5yesMyesGP1mother21150,2,14
682,GP,M,15,R,GT3,T,4,3,7,teacher,at_home,course,mother,1,2,0,no,yes,1,no,yes,yes,yes,yes,yes,4,5,2,1,1,2,5,0,17,16,16,mat,noyesRyesyes4yes320no15GT3T4teacherat_homecourse5yesMyesGP1mother21150,2,16.33333333
683,GP,M,15,U,LE3,T,3,3,6,other,other,course,mother,1,2,0,no,no,0,no,yes,no,yes,yes,no,5,3,2,1,1,2,2,0,13,12,12,por,noyesUnoyes5no320no15LE3T3otherothercourse3noMyesGP1mother21120,2,12.33333333
683,GP,M,15,U,LE3,T,3,3,6,other,other,course,mother,1,2,0,no,no,0,no,yes,no,yes,yes,no,5,3,2,1,1,2,2,0,8,10,12,mat,noyesUnoyes5no320no15LE3T3otherothercourse3noMyesGP1mother21120,2,10
684,GP,M,16,U,GT3,T,3,2,5,other,other,home,mother,1,1,0,no,yes,1,yes,no,no,yes,yes,no,5,4,3,1,1,2,5,0,12,14,15,mat,noyesUyesno5no210yes16GT3T3otherotherhome4noMyesGP1mother31150,1,13.66666667
685,GP,F,15,U,GT3,T,2,3,5,other,other,other,father,2,1,0,no,yes,1,no,yes,yes,yes,no,no,3,5,1,1,1,2,5,0,8,7,6,mat,nonoUyesyes3yes310no15GT3T2otherotherother5noFyesGP2father11150,1,7
686,GP,M,15,U,LE3,T,4,3,7,teacher,services,home,mother,1,3,0,no,yes,1,no,yes,yes,yes,yes,no,5,4,3,1,1,2,4,2,15,16,18,mat,noyesUyesyes5yes330no15LE3T4teacherserviceshome4noMyesGP1mother31142,1,16.33333333
687,GP,M,16,R,GT3,A,4,4,8,other,teacher,reputation,mother,2,3,0,no,yes,1,no,yes,yes,yes,yes,yes,2,4,3,1,1,2,5,7,15,16,15,mat,noyesRyesyes2yes430no16GT3A4otherteacherreputation4yesMyesGP2mother31157,1,15.33333333
688,GP,F,15,R,GT3,T,3,4,7,services,health,course,mother,1,3,0,yes,yes,2,yes,yes,yes,yes,yes,no,4,3,2,1,1,2,5,2,12,12,11,mat,yesyesRyesyes4yes430yes15GT3T3serviceshealthcourse3noFyesGP1mother21152,1,11.66666667
689,GP,F,15,R,GT3,T,2,2,4,at_home,other,reputation,mother,1,1,0,yes,yes,2,yes,yes,yes,yes,no,no,4,3,1,1,1,2,2,8,14,13,13,mat,yesnoRyesyes4yes210yes15GT3T2at_homeotherreputation3noFyesGP1mother11128,1,13.33333333
690,GP,F,16,U,LE3,T,2,2,4,other,other,home,mother,2,2,1,no,yes,1,no,yes,no,yes,yes,yes,3,3,3,1,2,3,3,25,7,10,11,mat,noyesUyesyes3no221no16LE3T2otherotherhome3yesFyesGP2mother312325,1,9.333333333
691,GP,M,15,U,LE3,T,4,4,8,teacher,other,home,other,1,1,0,no,yes,1,no,no,no,yes,yes,yes,5,4,3,2,4,6,5,8,10,11,11,por,noyesUyesno5no410no15LE3T4teacherotherhome4yesMyesGP1other32458,2,10.66666667
691,GP,M,15,U,LE3,T,4,4,8,teacher,other,home,other,1,1,0,no,yes,1,no,no,no,yes,yes,yes,5,4,3,2,4,6,5,8,12,12,12,mat,noyesUyesno5no410no15LE3T4teacherotherhome4yesMyesGP1other32458,2,12
692,GP,M,15,U,GT3,T,4,4,8,services,teacher,course,father,1,2,0,no,yes,1,no,yes,yes,yes,yes,no,4,3,3,1,1,2,5,2,19,18,18,mat,noyesUyesyes4yes420no15GT3T4servicesteachercourse3noMyesGP1father31152,1,18.33333333
693,GP,M,15,U,GT3,T,2,2,4,services,services,course,father,1,1,0,yes,yes,2,no,no,yes,yes,yes,no,5,4,1,1,1,2,1,0,9,10,10,por,yesyesUyesno5yes210no15GT3T2servicesservicescourse4noMyesGP1father11110,2,9.666666667
693,GP,M,15,U,GT3,T,2,2,4,services,services,course,father,1,1,0,yes,yes,2,no,no,yes,yes,yes,no,5,4,1,1,1,2,1,0,8,8,11,mat,yesyesUyesno5yes210no15GT3T2servicesservicescourse4noMyesGP1father11110,2,9
694,GP,F,16,U,LE3,T,2,2,4,other,at_home,course,father,2,2,1,yes,no,1,no,yes,yes,yes,yes,no,4,3,3,2,2,4,5,14,10,11,11,por,yesyesUnoyes4yes221no16LE3T2otherat_homecourse3noFyesGP2father322514,2,10.66666667
694,GP,F,16,U,LE3,T,2,2,4,other,at_home,course,father,2,2,1,yes,no,1,no,yes,yes,yes,yes,no,4,3,3,2,2,4,5,14,10,10,9,mat,yesyesUnoyes4yes221no16LE3T2otherat_homecourse3noFyesGP2father322514,2,9.666666667
695,GP,F,15,U,LE3,A,4,3,7,other,other,course,mother,1,2,0,yes,yes,2,yes,yes,yes,yes,yes,yes,5,2,2,1,1,2,5,8,8,8,6,mat,yesyesUyesyes5yes320yes15LE3A4otherothercourse2yesFyesGP1mother21158,1,7.333333333
696,GP,F,16,U,LE3,A,3,3,6,other,services,home,mother,1,2,0,no,yes,1,no,no,yes,yes,yes,no,2,3,5,1,4,5,3,12,11,12,11,mat,noyesUyesno2yes320no16LE3A3otherserviceshome3noFyesGP1mother514312,1,11.33333333
697,GP,M,16,U,GT3,T,4,3,7,health,services,reputation,mother,1,4,0,no,no,0,no,yes,yes,yes,yes,no,4,2,2,1,1,2,2,4,19,19,20,mat,noyesUnoyes4yes340no16GT3T4healthservicesreputation2noMyesGP1mother21124,1,19.33333333
698,GP,M,15,U,GT3,T,4,2,6,teacher,other,home,mother,1,2,0,no,yes,1,yes,no,yes,yes,no,no,4,3,3,2,2,4,5,2,15,15,14,mat,nonoUyesno4yes220yes15GT3T4teacherotherhome3noMyesGP1mother32252,1,14.66666667
699,GP,F,15,U,GT3,T,4,4,8,services,teacher,other,father,1,2,1,yes,yes,2,no,yes,no,yes,yes,no,4,4,4,1,1,2,3,2,7,7,7,mat,yesyesUyesyes4no421no15GT3T4servicesteacherother4noFyesGP1father41132,1,7
700,GP,F,16,U,LE3,T,2,2,4,services,services,course,mother,3,2,0,no,yes,1,yes,no,yes,yes,yes,no,4,3,3,2,3,5,4,2,12,13,13,mat,noyesUyesno4yes220yes16LE3T2servicesservicescourse3noFyesGP3mother32342,1,12.66666667
701,GP,F,15,U,LE3,T,4,2,6,health,other,other,mother,1,2,0,no,yes,1,yes,no,yes,yes,yes,no,4,3,3,1,1,2,5,2,11,13,13,mat,noyesUyesno4yes220yes15LE3T4healthotherother3noFyesGP1mother31152,1,12.33333333
702,GP,M,15,U,LE3,A,4,2,6,health,health,other,father,2,1,1,no,no,0,no,no,yes,yes,no,no,5,5,5,3,4,7,5,6,11,11,10,mat,nonoUnono5yes211no15LE3A4healthhealthother5noMyesGP2father53456,1,10.66666667
703,GP,F,15,U,GT3,T,4,4,8,services,services,course,mother,1,1,0,yes,yes,2,yes,no,yes,yes,yes,no,3,3,4,2,3,5,5,0,8,10,11,mat,yesyesUyesno3yes410yes15GT3T4servicesservicescourse3noFyesGP1mother42350,1,9.666666667
704,GP,F,15,U,LE3,A,3,3,6,other,other,other,mother,1,1,0,no,no,0,yes,no,yes,yes,yes,no,5,3,4,4,4,8,1,6,10,13,13,mat,noyesUnono5yes310yes15LE3A3otherotherother3noFyesGP1mother44416,1,12
705,GP,F,16,U,GT3,A,2,1,3,other,other,other,mother,1,2,0,no,no,0,yes,yes,yes,yes,yes,yes,5,3,4,1,1,2,2,8,8,9,10,mat,noyesUnoyes5yes120yes16GT3A2otherotherother3yesFyesGP1mother41128,1,9
706,GP,F,15,U,GT3,A,4,3,7,services,services,reputation,mother,1,2,0,no,yes,1,yes,yes,yes,yes,yes,no,4,3,2,1,1,2,1,0,14,15,15,mat,noyesUyesyes4yes320yes15GT3A4servicesservicesreputation3noFyesGP1mother21110,1,14.66666667
707,GP,M,15,U,GT3,T,4,4,8,teacher,health,reputation,mother,1,2,0,no,yes,1,no,yes,yes,yes,no,no,3,2,2,1,1,2,5,4,14,15,15,mat,nonoUyesyes3yes420no15GT3T4teacherhealthreputation2noMyesGP1mother21154,1,14.66666667
708,GP,M,15,U,LE3,T,1,2,3,other,at_home,home,father,1,2,0,yes,yes,2,no,yes,yes,yes,yes,no,4,3,2,1,1,2,5,2,9,10,9,mat,yesyesUyesyes4yes220no15LE3T1otherat_homehome3noMyesGP1father21152,1,9.333333333
709,GP,F,16,U,GT3,T,4,2,6,services,other,course,mother,1,2,0,no,yes,1,no,no,yes,yes,yes,no,4,2,3,1,1,2,5,2,15,16,16,mat,noyesUyesno4yes220no16GT3T4servicesothercourse2noFyesGP1mother31152,1,15.66666667
710,GP,F,16,R,GT3,T,4,4,8,health,teacher,other,mother,1,2,0,no,yes,1,no,yes,yes,yes,no,no,2,4,4,2,3,5,4,6,10,11,11,mat,nonoRyesyes2yes420no16GT3T4healthteacherother4noFyesGP1mother42346,1,10.66666667
711,GP,F,16,U,GT3,T,1,1,2,services,services,course,father,4,1,0,yes,yes,2,no,yes,no,yes,yes,yes,5,5,5,5,5,10,5,6,10,8,11,mat,yesyesUyesyes5no110no16GT3T1servicesservicescourse5yesFyesGP4father55556,1,9.666666667
712,GP,F,16,U,LE3,T,1,2,3,other,services,reputation,father,1,2,0,yes,no,1,no,yes,yes,yes,yes,no,4,4,3,1,1,2,1,4,8,10,9,mat,yesyesUnoyes4yes220no16LE3T1otherservicesreputation4noFyesGP1father31114,1,9
713,GP,F,16,U,GT3,T,4,3,7,teacher,health,home,mother,1,3,0,yes,yes,2,yes,yes,yes,yes,yes,no,3,4,4,2,4,6,4,2,10,9,9,mat,yesyesUyesyes3yes330yes16GT3T4teacherhealthhome4noFyesGP1mother42442,1,9.333333333
714,GP,F,15,U,LE3,T,4,3,7,services,services,reputation,father,1,2,0,yes,no,1,no,yes,yes,yes,yes,yes,4,4,4,2,4,6,2,0,13,12,12,por,yesyesUnoyes4yes320no15LE3T4servicesservicesreputation4yesFyesGP1father42420,2,12.33333333
714,GP,F,15,U,LE3,T,4,3,7,services,services,reputation,father,1,2,0,yes,no,1,no,yes,yes,yes,yes,yes,4,4,4,2,4,6,2,0,10,10,10,mat,yesyesUnoyes4yes320no15LE3T4servicesservicesreputation4yesFyesGP1father42420,2,10
715,GP,F,16,U,LE3,T,4,3,7,teacher,services,course,mother,3,2,0,no,yes,1,no,yes,yes,yes,yes,no,5,4,3,1,2,3,1,2,16,15,16,por,noyesUyesyes5yes320no16LE3T4teacherservicescourse4noFyesGP3mother31212,2,15.66666667
715,GP,F,16,U,LE3,T,4,3,7,teacher,services,course,mother,3,2,0,no,yes,1,no,yes,yes,yes,yes,no,5,4,3,1,2,3,1,2,16,15,15,mat,noyesUyesyes5yes320no16LE3T4teacherservicescourse4noFyesGP3mother31212,2,15.33333333
716,GP,M,15,U,GT3,A,4,4,8,other,services,reputation,mother,1,4,0,no,yes,1,no,yes,no,yes,yes,yes,1,3,3,5,5,10,3,4,13,13,12,mat,noyesUyesyes1no440no15GT3A4otherservicesreputation3yesMyesGP1mother35534,1,12.66666667
717,GP,F,16,U,GT3,T,3,1,4,services,other,course,mother,1,4,0,yes,yes,2,yes,no,yes,yes,yes,no,4,3,3,1,2,3,5,4,7,7,6,mat,yesyesUyesno4yes140yes16GT3T3servicesothercourse3noFyesGP1mother31254,1,6.666666667
718,GP,F,15,R,LE3,T,2,2,4,health,services,reputation,mother,2,2,0,yes,yes,2,yes,no,yes,yes,yes,no,4,1,3,1,3,4,4,2,8,9,8,mat,yesyesRyesno4yes220yes15LE3T2healthservicesreputation1noFyesGP2mother31342,1,8.333333333
719,GP,F,15,R,LE3,T,3,1,4,other,other,reputation,father,2,4,0,no,yes,1,no,no,no,yes,yes,no,4,4,2,2,3,5,3,12,16,16,16,mat,noyesRyesno4no140no15LE3T3otherotherreputation4noFyesGP2father223312,1,16
720,GP,M,16,U,GT3,T,3,1,4,other,other,reputation,father,2,4,0,no,yes,1,yes,no,yes,yes,yes,no,4,3,2,1,1,2,5,0,13,15,15,mat,noyesUyesno4yes140yes16GT3T3otherotherreputation3noMyesGP2father21150,1,14.33333333
721,GP,M,15,U,GT3,T,4,2,6,other,other,course,mother,1,4,0,no,no,0,no,no,yes,yes,yes,no,3,3,3,1,1,2,3,0,11,9,10,por,noyesUnono3yes240no15GT3T4otherothercourse3noMyesGP1mother31130,2,10
721,GP,M,15,U,GT3,T,4,2,6,other,other,course,mother,1,4,0,no,no,0,no,no,yes,yes,yes,no,3,3,3,1,1,2,3,0,10,10,10,mat,noyesUnono3yes240no15GT3T4otherothercourse3noMyesGP1mother31130,2,10
722,GP,F,15,R,GT3,T,1,1,2,other,other,reputation,mother,1,2,2,yes,yes,2,no,no,no,yes,yes,yes,3,3,4,2,4,6,5,2,8,6,5,mat,yesyesRyesno3no122no15GT3T1otherotherreputation3yesFyesGP1mother42452,1,6.333333333
723,GP,M,16,U,GT3,T,3,1,4,other,other,reputation,mother,1,1,0,no,no,0,no,yes,yes,yes,no,no,5,3,2,2,2,4,5,2,12,12,14,mat,nonoUnoyes5yes110no16GT3T3otherotherreputation3noMyesGP1mother22252,1,12.66666667
724,GP,F,16,U,GT3,T,3,3,6,other,services,home,mother,1,2,0,yes,yes,2,yes,yes,yes,yes,yes,no,4,3,3,2,4,6,5,54,11,12,11,mat,yesyesUyesyes4yes320yes16GT3T3otherserviceshome3noFyesGP1mother324554,1,11.33333333
725,GP,M,15,U,GT3,T,4,3,7,teacher,other,home,mother,1,2,0,no,yes,1,yes,yes,yes,yes,yes,no,4,3,3,2,3,5,5,6,9,9,10,mat,noyesUyesyes4yes320yes15GT3T4teacherotherhome3noMyesGP1mother32356,1,9.333333333
726,GP,M,15,U,GT3,T,4,0,4,teacher,other,course,mother,2,4,0,no,no,0,no,yes,yes,yes,yes,no,3,4,3,1,1,2,1,8,11,11,10,mat,noyesUnoyes3yes040no15GT3T4teacherothercourse4noMyesGP2mother31118,1,10.66666667
727,GP,F,16,U,GT3,T,2,2,4,other,other,reputation,mother,1,4,0,no,no,0,yes,no,yes,yes,yes,yes,5,2,3,1,3,4,3,0,11,11,11,mat,noyesUnono5yes240yes16GT3T2otherotherreputation2yesFyesGP1mother31330,1,11
728,GP,M,17,U,GT3,T,2,1,3,other,other,home,mother,2,1,3,yes,yes,2,no,yes,yes,no,yes,no,4,5,1,1,1,2,3,2,8,8,10,mat,yesyesUyesyes4yes113no17GT3T2otherotherhome5noMnoGP2mother11132,1,8.666666667
729,GP,F,16,U,GT3,T,3,4,7,at_home,other,course,mother,1,2,0,no,yes,1,no,no,yes,yes,yes,no,2,4,3,1,2,3,3,12,5,5,5,mat,noyesUyesno2yes420no16GT3T3at_homeothercourse4noFyesGP1mother312312,1,5
730,GP,M,15,U,GT3,T,2,3,5,other,services,course,father,1,1,0,yes,yes,2,yes,yes,no,yes,yes,yes,3,2,2,1,3,4,3,2,10,12,12,mat,yesyesUyesyes3no310yes15GT3T2otherservicescourse2yesMyesGP1father21332,1,11.33333333
731,GP,M,15,U,GT3,T,2,3,5,other,other,home,mother,1,3,0,yes,no,1,yes,no,no,yes,yes,no,5,3,2,1,2,3,5,4,11,10,11,mat,yesyesUnono5no330yes15GT3T2otherotherhome3noMyesGP1mother21254,1,10.66666667
732,GP,F,15,U,LE3,T,3,2,5,services,other,reputation,mother,1,2,0,no,yes,1,yes,no,yes,yes,yes,no,4,4,4,1,1,2,5,10,7,6,6,mat,noyesUyesno4yes220yes15LE3T3servicesotherreputation4noFyesGP1mother411510,1,6.333333333
733,GP,M,15,U,LE3,T,2,2,4,services,services,home,mother,2,2,0,no,no,0,yes,yes,yes,yes,yes,no,5,3,3,1,3,4,4,4,15,15,15,mat,noyesUnoyes5yes220yes15LE3T2servicesserviceshome3noMyesGP2mother31344,1,15
734,GP,F,15,U,GT3,T,1,1,2,other,other,home,father,1,2,0,no,yes,1,no,yes,no,yes,yes,no,4,3,2,2,3,5,4,2,13,12,12,por,noyesUyesyes4no120no15GT3T1otherotherhome3noFyesGP1father22342,2,12.33333333
734,GP,F,15,U,GT3,T,1,1,2,other,other,home,father,1,2,0,no,yes,1,no,yes,no,yes,yes,no,4,3,2,2,3,5,4,2,9,10,10,mat,noyesUyesyes4no120no15GT3T1otherotherhome3noFyesGP1father22342,2,9.666666667
735,GP,F,15,U,GT3,T,4,4,8,services,services,reputation,father,2,2,2,no,no,0,yes,no,yes,yes,yes,yes,4,4,4,2,3,5,5,6,7,9,8,mat,noyesUnono4yes422yes15GT3T4servicesservicesreputation4yesFyesGP2father42356,1,8
